basket_number,uid,Date,index_in_user,split
161301,68321,2019-05-06 22:48:00,4,test
161302,68321,2019-05-27 13:23:00,5,train
161303,68321,2019-06-23 15:46:00,6,train
161304,68321,2019-07-08 22:33:00,7,train
161305,68321,2019-07-14 14:34:00,8,train
161306,68321,2019-07-21 21:18:00,9,test
161307,68321,2019-07-25 13:28:00,10,train
161308,68321,2019-07-28 14:12:00,11,test
161309,68321,2019-07-29 13:15:00,12,train
161310,68321,2019-09-03 22:41:00,13,train
161311,68321,2019-09-11 15:45:00,14,train
161312,68321,2019-10-14 22:40:00,15,test
161313,68321,2019-11-01 22:39:00,16,test
161314,68321,2019-11-03 17:40:00,17,train
161315,68321,2019-11-07 22:31:00,18,train
161316,68321,2019-11-10 18:08:00,19,train
161317,68321,2019-11-18 22:46:00,20,train
161318,68321,2019-11-25 22:44:00,21,train
161319,68321,2019-12-15 13:43:00,22,train
161320,68321,2019-12-23 20:24:00,23,train
161321,68321,2019-12-31 18:28:00,24,train
161322,68321,2020-01-06 22:45:00,25,train
161323,68321,2020-02-11 22:48:00,26,train
161324,68321,2020-02-16 20:55:00,27,train
161325,68323,2019-06-06 14:07:00,0,train
161326,68324,2019-05-26 14:20:00,0,train
161327,68330,2019-03-05 08:42:00,0,train
161328,68330,2019-03-10 19:13:00,1,train
161329,68330,2019-03-10 19:21:00,2,train
161330,68330,2019-03-26 08:50:00,3,train
161331,68330,2019-03-31 14:16:00,4,test
161332,68330,2019-04-05 08:43:00,5,train
161333,68330,2019-04-05 22:45:00,6,train
161334,68330,2019-04-08 17:14:00,7,test
161335,68330,2019-04-24 08:35:00,8,train
161336,68330,2019-04-26 08:32:00,9,train
161337,68330,2019-05-16 07:54:00,10,train
161338,68330,2019-05-20 08:43:00,11,train
161339,68330,2019-05-22 08:33:00,12,train
161340,68330,2019-06-19 20:05:00,13,train
161341,68330,2019-06-27 19:39:00,14,train
161342,68330,2019-06-27 19:41:00,15,train
161343,68330,2019-07-22 19:05:00,16,train
161344,68330,2019-09-11 08:39:00,17,test
161345,68330,2019-09-16 08:39:00,18,test
161346,68330,2019-09-27 08:41:00,19,train
161347,68330,2019-10-17 16:24:00,20,test
161348,68330,2019-11-14 08:47:00,21,train
161349,68330,2019-11-25 14:53:00,22,train
161350,68330,2019-12-05 08:40:00,23,train
161351,68330,2019-12-09 08:54:00,24,train
161352,68330,2019-12-24 11:30:00,25,train
161353,68330,2019-12-27 22:29:00,26,train
161354,68330,2020-01-07 08:37:00,27,train
161355,68330,2020-01-08 22:19:00,28,train
161356,68330,2020-01-14 08:45:00,29,test
161357,68330,2020-02-20 21:35:00,30,train
161358,68332,2019-04-22 12:08:00,0,train
161359,68339,2019-04-03 12:06:00,0,train
161360,68341,2019-03-15 11:36:00,0,train
161361,68341,2019-03-22 08:51:00,1,train
161362,68341,2019-04-14 12:55:00,2,train
161363,68341,2019-05-02 11:55:00,3,test
161364,68341,2019-05-05 08:38:00,4,train
161365,68341,2019-05-24 11:32:00,5,test
161366,68341,2019-06-02 13:48:00,6,train
161367,68341,2019-07-08 11:51:00,7,train
161368,68341,2019-07-18 12:34:00,8,train
161369,68341,2019-08-21 14:48:00,9,train
161370,68341,2019-08-28 13:23:00,10,train
161371,68341,2019-09-29 13:03:00,11,train
161372,68341,2019-10-29 10:48:00,12,train
161373,68341,2019-11-05 10:49:00,13,train
161374,68341,2019-11-06 12:31:00,14,test
161375,68341,2019-12-17 17:07:00,15,train
161376,68345,2019-04-08 21:23:00,0,train
161377,68345,2019-06-21 16:02:00,1,train
161378,68345,2019-11-25 13:53:00,2,test
161379,68345,2019-11-25 13:54:00,3,train
161380,68345,2020-01-22 14:49:00,4,train
161381,68351,2019-08-06 19:44:00,0,train
161382,68351,2019-12-10 16:58:00,1,train
161383,68352,2019-04-19 16:10:00,0,train
161384,68358,2019-06-10 13:46:00,0,test
161385,68358,2019-06-21 13:06:00,1,train
161386,68358,2019-07-25 13:08:00,2,train
161387,68358,2019-08-09 12:14:00,3,train
161388,68358,2019-08-13 13:34:00,4,train
161389,68358,2019-09-25 13:08:00,5,train
161390,68358,2019-10-16 13:00:00,6,test
161391,68358,2020-01-10 13:10:00,7,train
161392,68358,2020-02-05 13:28:00,8,train
161393,68359,2020-02-17 14:53:00,0,train
161394,68362,2019-04-18 12:32:00,0,train
161395,68362,2019-05-10 12:41:00,1,train
161396,68362,2019-05-26 19:09:00,2,train
161397,68362,2019-08-04 14:05:00,3,train
161398,68362,2019-08-15 17:31:00,4,train
161399,68362,2019-08-20 18:06:00,5,test
161400,68362,2019-08-21 17:44:00,6,train
161401,68362,2019-09-06 08:41:00,7,test
161402,68362,2019-09-17 08:32:00,8,train
161403,68362,2019-09-27 19:02:00,9,train
161404,68362,2019-11-01 18:54:00,10,test
161405,68362,2019-12-03 17:42:00,11,train
161406,68362,2020-01-29 17:25:00,12,train
161407,68362,2020-02-02 15:23:00,13,train
161408,68362,2020-02-19 13:34:00,14,train
161409,68363,2019-04-03 08:27:00,0,train
161410,68364,2019-06-03 21:48:00,0,train
161411,68364,2019-09-06 22:43:00,1,train
161412,68366,2019-04-14 14:02:00,0,train
161413,68367,2019-12-23 19:25:00,0,train
161414,68368,2019-03-19 20:35:00,0,train
161415,68368,2019-04-18 13:51:00,1,train
161416,68368,2019-06-02 19:46:00,2,train
161417,68368,2019-11-27 18:28:00,3,test
161418,68372,2019-11-29 11:13:00,0,train
161419,68372,2019-12-24 16:09:00,1,test
161420,68372,2019-12-26 16:24:00,2,train
161421,68374,2019-11-27 09:13:00,0,train
161422,68374,2020-02-03 22:39:00,1,train
161423,68375,2019-03-07 20:12:00,0,train
161424,68375,2019-03-08 15:36:00,1,train
161425,68375,2019-04-04 17:41:00,2,test
161426,68375,2019-04-10 16:08:00,3,train
161427,68375,2019-05-06 18:48:00,4,train
161428,68377,2019-11-15 13:20:00,0,train
161429,68377,2019-11-15 13:22:00,1,train
161430,68380,2019-03-31 10:51:00,0,test
161431,68380,2019-03-31 15:32:00,1,train
161432,68380,2019-04-03 08:52:00,2,train
161433,68380,2019-04-08 18:07:00,3,train
161434,68380,2019-04-12 16:23:00,4,train
161435,68380,2019-04-24 16:16:00,5,train
161436,68380,2019-04-26 12:31:00,6,train
161437,68380,2019-04-28 14:20:00,7,train
161438,68380,2019-05-19 12:05:00,8,train
161439,68380,2019-06-02 13:19:00,9,train
161440,68380,2019-06-30 15:26:00,10,train
161441,68380,2019-07-07 16:18:00,11,train
161442,68380,2019-07-12 14:27:00,12,test
161443,68380,2019-07-12 20:50:00,13,train
161444,68380,2019-07-21 17:10:00,14,test
161445,68380,2019-07-25 16:51:00,15,test
161446,68380,2019-07-26 17:11:00,16,train
161447,68380,2019-07-30 15:23:00,17,train
161448,68380,2019-08-02 14:58:00,18,train
161449,68380,2019-08-02 19:41:00,19,train
161450,68380,2019-08-06 10:41:00,20,test
161451,68380,2019-08-16 16:50:00,21,test
161452,68380,2019-08-30 17:35:00,22,train
161453,68380,2019-09-04 15:55:00,23,train
161454,68380,2019-09-13 13:01:00,24,test
161455,68380,2019-09-15 15:28:00,25,train
161456,68380,2019-09-19 16:00:00,26,train
161457,68380,2019-10-07 16:03:00,27,train
161458,68380,2019-10-21 18:04:00,28,train
161459,68380,2019-11-01 16:47:00,29,train
161460,68380,2019-11-18 09:32:00,30,train
161461,68380,2019-11-27 19:23:00,31,train
161462,68380,2019-12-09 09:44:00,32,train
161463,68380,2019-12-13 16:55:00,33,train
161464,68380,2019-12-18 16:10:00,34,train
161465,68380,2019-12-29 13:08:00,35,train
161466,68380,2020-01-06 16:17:00,36,train
161467,68380,2020-01-09 09:16:00,37,train
161468,68380,2020-01-10 16:03:00,38,train
161469,68380,2020-01-12 12:27:00,39,train
161470,68380,2020-01-17 09:02:00,40,test
161471,68380,2020-01-20 15:46:00,41,train
161472,68380,2020-01-24 16:46:00,42,train
161473,68380,2020-01-29 10:19:00,43,train
161474,68380,2020-02-07 11:59:00,44,train
161475,68380,2020-02-09 15:15:00,45,test
161476,68380,2020-02-18 16:51:00,46,train
161477,68383,2019-05-07 19:39:00,0,train
161478,68383,2019-05-08 15:49:00,1,test
161479,68383,2019-05-19 19:48:00,2,train
161480,68386,2019-04-07 22:48:00,0,train
161481,68387,2020-01-30 12:40:00,0,train
161482,68388,2019-07-17 17:08:00,0,train
161483,68388,2019-09-04 17:20:00,1,test
161484,68388,2019-10-17 17:16:00,2,train
161485,68392,2019-04-21 14:07:00,0,train
161486,68392,2019-05-12 17:44:00,1,test
161487,68392,2019-12-24 14:39:00,2,train
161488,68395,2019-05-01 19:03:00,0,train
161489,68395,2019-06-25 19:59:00,1,train
161490,68395,2019-10-09 20:00:00,2,test
161491,68401,2019-03-04 11:37:00,0,test
161492,68401,2019-05-24 10:35:00,1,train
161493,68401,2019-09-13 11:45:00,2,train
161494,68401,2019-12-05 14:40:00,3,train
161495,68401,2020-01-20 09:47:00,4,train
161496,68403,2019-08-05 11:21:00,0,train
161497,68403,2019-08-13 09:47:00,1,train
161498,68403,2019-08-23 11:44:00,2,train
161499,68403,2019-09-01 10:21:00,3,train
161500,68403,2019-09-09 10:13:00,4,test
161501,68403,2019-09-16 09:18:00,5,test
161502,68403,2019-12-12 10:41:00,6,train
161503,68403,2020-01-08 12:06:00,7,train
161504,68403,2020-01-21 16:27:00,8,train
161505,68403,2020-02-09 13:17:00,9,train
161506,68403,2020-02-14 14:11:00,10,train
161507,68403,2020-02-19 14:30:00,11,train
161508,68409,2019-10-02 19:16:00,0,train
161509,68411,2019-03-21 13:51:00,0,train
161510,68411,2019-11-13 17:21:00,1,train
161511,68411,2019-12-09 17:16:00,2,train
161512,68411,2019-12-09 17:17:00,3,test
161513,68411,2019-12-31 14:58:00,4,train
161514,68412,2019-03-15 16:59:00,0,train
161515,68412,2019-03-18 14:11:00,1,train
161516,68412,2019-03-26 15:25:00,2,train
161517,68412,2019-04-01 10:33:00,3,test
161518,68412,2019-04-02 12:49:00,4,train
161519,68412,2019-04-05 17:02:00,5,train
161520,68412,2019-04-08 18:16:00,6,test
161521,68412,2019-04-16 12:52:00,7,test
161522,68412,2019-04-18 15:09:00,8,train
161523,68412,2019-04-23 14:25:00,9,train
161524,68412,2019-04-25 12:25:00,10,train
161525,68412,2019-04-29 11:52:00,11,test
161526,68412,2019-04-30 15:29:00,12,train
161527,68412,2019-05-01 11:01:00,13,train
161528,68412,2019-05-03 14:58:00,14,test
161529,68412,2019-05-06 14:29:00,15,train
161530,68412,2019-05-07 13:10:00,16,train
161531,68412,2019-05-09 11:32:00,17,train
161532,68412,2019-05-10 15:33:00,18,train
161533,68412,2019-05-10 15:36:00,19,train
161534,68412,2019-05-13 14:14:00,20,test
161535,68412,2019-05-14 15:33:00,21,train
161536,68412,2019-05-16 10:44:00,22,train
161537,68412,2019-05-23 10:42:00,23,test
161538,68412,2019-05-24 14:00:00,24,train
161539,68412,2019-05-29 13:13:00,25,train
161540,68412,2019-05-30 10:45:00,26,train
161541,68412,2019-05-31 10:28:00,27,train
161542,68412,2019-06-03 11:58:00,28,train
161543,68412,2019-06-06 15:44:00,29,test
161544,68412,2019-06-11 10:44:00,30,test
161545,68412,2019-06-12 08:25:00,31,test
161546,68412,2019-06-13 11:25:00,32,train
161547,68412,2019-06-17 11:12:00,33,train
161548,68412,2019-06-18 11:32:00,34,train
161549,68412,2019-06-19 11:17:00,35,train
161550,68412,2019-06-20 10:18:00,36,train
161551,68412,2019-06-21 13:51:00,37,train
161552,68412,2019-06-24 13:34:00,38,test
161553,68412,2019-06-26 13:04:00,39,train
161554,68412,2019-06-26 13:06:00,40,train
161555,68412,2019-06-28 14:04:00,41,train
161556,68412,2019-07-01 13:13:00,42,train
161557,68412,2019-07-02 11:09:00,43,test
161558,68412,2019-07-03 13:19:00,44,train
161559,68412,2019-07-03 20:21:00,45,train
161560,68412,2019-07-04 09:28:00,46,train
161561,68412,2019-07-08 17:35:00,47,train
161562,68412,2019-07-10 15:26:00,48,train
161563,68412,2019-07-15 15:48:00,49,train
161564,68412,2019-07-18 14:50:00,50,train
161565,68412,2019-07-19 16:05:00,51,train
161566,68412,2019-07-23 13:04:00,52,train
161567,68412,2019-07-25 15:37:00,53,train
161568,68412,2019-07-31 14:49:00,54,train
161569,68412,2019-08-01 10:38:00,55,train
161570,68412,2019-08-02 11:35:00,56,train
161571,68412,2019-08-05 08:03:00,57,train
161572,68412,2019-08-07 11:23:00,58,train
161573,68412,2019-08-11 16:34:00,59,train
161574,68412,2019-09-08 09:22:00,60,train
161575,68412,2019-09-13 12:21:00,61,train
161576,68412,2019-09-17 13:14:00,62,train
161577,68412,2019-10-02 14:10:00,63,train
161578,68412,2019-10-15 13:41:00,64,train
161579,68412,2019-10-15 13:43:00,65,test
161580,68412,2019-11-06 16:11:00,66,train
161581,68412,2019-11-07 15:45:00,67,train
161582,68412,2019-11-21 12:02:00,68,train
161583,68412,2019-12-09 12:35:00,69,test
161584,68412,2019-12-09 12:38:00,70,train
161585,68412,2019-12-23 12:16:00,71,test
161586,68412,2019-12-30 14:44:00,72,train
161587,68412,2020-01-08 11:49:00,73,train
161588,68412,2020-01-10 13:33:00,74,train
161589,68412,2020-01-17 14:19:00,75,train
161590,68412,2020-02-19 10:54:00,76,train
161591,68417,2019-10-29 13:28:00,0,train
161592,68417,2019-12-06 15:33:00,1,train
161593,68419,2019-07-10 09:27:00,0,train
161594,68419,2019-10-11 09:05:00,1,train
161595,68421,2019-03-03 11:35:00,0,train
161596,68421,2019-03-10 15:17:00,1,train
161597,68421,2019-03-12 13:02:00,2,train
161598,68421,2019-03-20 19:17:00,3,train
161599,68421,2019-03-24 14:35:00,4,train
161600,68421,2019-04-04 12:23:00,5,test
161601,68421,2019-04-09 11:44:00,6,test
161602,68421,2019-04-14 12:05:00,7,train
161603,68421,2019-04-17 12:23:00,8,train
161604,68421,2019-04-26 12:58:00,9,test
161605,68421,2019-05-03 12:40:00,10,train
161606,68421,2019-05-21 13:35:00,11,train
161607,68421,2019-06-17 14:55:00,12,train
161608,68421,2019-06-27 14:09:00,13,test
161609,68421,2019-07-03 12:39:00,14,train
161610,68421,2019-08-02 15:14:00,15,test
161611,68421,2019-08-04 11:28:00,16,train
161612,68421,2019-08-05 13:56:00,17,train
161613,68421,2019-08-11 14:50:00,18,train
161614,68421,2019-08-23 12:06:00,19,train
161615,68421,2019-09-05 13:43:00,20,train
161616,68421,2019-10-03 12:33:00,21,train
161617,68421,2019-11-20 14:51:00,22,train
161618,68421,2019-12-06 13:37:00,23,train
161619,68421,2019-12-16 14:31:00,24,train
161620,68421,2020-01-07 12:28:00,25,train
161621,68421,2020-01-24 14:12:00,26,train
161622,68421,2020-01-28 15:18:00,27,train
161623,68421,2020-02-03 13:00:00,28,train
161624,68421,2020-02-16 15:35:00,29,test
161625,68421,2020-02-18 14:59:00,30,train
161626,68423,2019-06-27 17:39:00,0,train
161627,68425,2019-04-03 07:55:00,0,train
161628,68426,2019-09-25 15:48:00,0,train
161629,68427,2019-03-25 18:35:00,0,train
161630,68427,2019-04-07 18:34:00,1,train
161631,68427,2019-07-07 18:03:00,2,train
161632,68427,2019-07-25 15:12:00,3,train
161633,68427,2019-08-21 17:37:00,4,train
161634,68427,2019-10-27 19:09:00,5,test
161635,68427,2020-01-16 15:19:00,6,train
161636,68428,2019-04-07 11:20:00,0,train
161637,68429,2019-09-12 23:00:00,0,train
161638,68439,2019-04-02 17:42:00,0,train
161639,68439,2019-05-19 15:35:00,1,train
161640,68439,2019-07-29 19:26:00,2,train
161641,68439,2019-08-22 18:01:00,3,train
161642,68439,2019-10-01 18:10:00,4,test
161643,68440,2019-05-16 15:48:00,0,train
161644,68440,2019-10-24 19:13:00,1,train
161645,68442,2019-07-08 07:42:00,0,train
161646,68443,2019-06-23 12:36:00,0,train
161647,68443,2019-07-11 17:17:00,1,test
161648,68443,2019-07-19 18:21:00,2,train
161649,68444,2019-04-10 13:53:00,0,train
161650,68444,2019-04-22 16:09:00,1,train
161651,68444,2019-05-05 14:06:00,2,test
161652,68444,2019-05-19 13:41:00,3,test
161653,68444,2019-06-23 11:05:00,4,train
161654,68444,2019-08-18 11:35:00,5,train
161655,68444,2019-08-29 16:11:00,6,train
161656,68444,2019-09-01 10:38:00,7,train
161657,68444,2019-09-13 08:12:00,8,test
161658,68444,2019-09-26 18:08:00,9,train
161659,68444,2019-10-06 11:09:00,10,train
161660,68444,2019-10-27 12:00:00,11,train
161661,68444,2019-10-31 16:16:00,12,train
161662,68444,2019-11-03 08:27:00,13,train
161663,68444,2019-12-04 11:56:00,14,train
161664,68444,2019-12-08 12:19:00,15,train
161665,68444,2019-12-12 12:03:00,16,test
161666,68444,2019-12-16 16:23:00,17,train
161667,68444,2019-12-17 16:06:00,18,train
161668,68444,2019-12-22 10:09:00,19,train
161669,68444,2019-12-30 17:32:00,20,train
161670,68444,2020-01-13 15:54:00,21,test
161671,68444,2020-01-22 17:56:00,22,train
161672,68444,2020-02-06 17:39:00,23,train
161673,68444,2020-02-19 19:05:00,24,train
161674,68447,2019-12-10 19:20:00,0,train
161675,68448,2019-12-10 19:10:00,0,train
161676,68449,2019-05-02 13:03:00,0,train
161677,68449,2019-10-07 12:16:00,1,test
161678,68449,2019-10-16 13:05:00,2,train
161679,68449,2020-01-06 12:48:00,3,train
161680,68449,2020-01-22 12:56:00,4,train
161681,68457,2019-12-03 12:30:00,0,train
161682,68459,2019-03-26 15:38:00,0,train
161683,68459,2019-03-29 16:01:00,1,train
161684,68459,2019-04-01 12:04:00,2,test
161685,68459,2019-04-02 12:17:00,3,test
161686,68459,2019-04-07 13:12:00,4,train
161687,68459,2019-04-09 12:05:00,5,test
161688,68459,2019-04-19 11:30:00,6,train
161689,68459,2019-05-01 15:25:00,7,train
161690,68459,2019-05-15 13:04:00,8,train
161691,68459,2019-05-24 12:14:00,9,train
161692,68459,2019-06-07 15:26:00,10,train
161693,68459,2019-06-11 11:19:00,11,train
161694,68459,2019-06-16 12:29:00,12,test
161695,68459,2019-06-19 14:13:00,13,train
161696,68459,2019-06-26 13:19:00,14,train
161697,68459,2019-07-04 11:26:00,15,train
161698,68459,2019-07-10 12:46:00,16,train
161699,68459,2019-07-10 14:59:00,17,train
161700,68459,2019-07-23 18:12:00,18,train
161701,68459,2019-07-30 19:42:00,19,train
161702,68459,2019-08-20 13:43:00,20,train
161703,68459,2019-08-25 12:48:00,21,train
161704,68459,2019-09-06 13:03:00,22,train
161705,68459,2019-09-13 13:55:00,23,train
161706,68459,2019-09-17 12:29:00,24,train
161707,68459,2019-09-20 12:58:00,25,train
161708,68459,2019-09-27 19:39:00,26,train
161709,68459,2019-10-02 12:38:00,27,test
161710,68459,2019-10-02 12:42:00,28,train
161711,68459,2019-10-04 12:50:00,29,test
161712,68459,2019-10-10 14:33:00,30,test
161713,68459,2019-10-14 18:12:00,31,train
161714,68459,2019-10-18 13:22:00,32,train
161715,68459,2019-10-23 15:22:00,33,train
161716,68459,2019-10-31 12:47:00,34,train
161717,68459,2019-11-26 12:28:00,35,train
161718,68459,2019-12-05 12:08:00,36,test
161719,68459,2019-12-06 13:09:00,37,train
161720,68459,2019-12-09 12:40:00,38,test
161721,68459,2019-12-13 14:12:00,39,train
161722,68459,2019-12-30 10:40:00,40,train
161723,68459,2020-01-07 13:04:00,41,train
161724,68459,2020-01-19 14:30:00,42,train
161725,68459,2020-01-29 12:54:00,43,train
161726,68459,2020-02-05 18:31:00,44,train
161727,68461,2019-09-24 16:56:00,0,train
161728,68461,2019-12-19 22:44:00,1,train
161729,68461,2020-01-19 21:01:00,2,test
161730,68461,2020-02-06 22:36:00,3,train
161731,68462,2019-04-15 15:44:00,0,train
161732,68462,2019-07-07 19:07:00,1,train
161733,68462,2019-07-25 21:23:00,2,test
161734,68462,2019-11-19 21:35:00,3,train
161735,68462,2019-12-17 16:52:00,4,train
161736,68462,2020-01-08 20:56:00,5,train
161737,68462,2020-02-03 19:30:00,6,test
161738,68462,2020-02-03 19:32:00,7,train
161739,68463,2019-11-04 10:21:00,0,train
161740,68463,2019-11-21 19:41:00,1,train
161741,68464,2019-03-17 10:19:00,0,test
161742,68464,2019-04-14 10:20:00,1,train
161743,68464,2019-04-28 11:14:00,2,train
161744,68464,2019-06-02 09:46:00,3,train
161745,68464,2019-06-19 13:18:00,4,test
161746,68464,2019-07-05 10:59:00,5,test
161747,68464,2019-07-18 11:23:00,6,train
161748,68464,2019-08-25 10:25:00,7,train
161749,68464,2019-08-30 11:27:00,8,train
161750,68464,2019-09-22 10:46:00,9,train
161751,68464,2019-10-10 10:54:00,10,train
161752,68464,2019-10-16 10:32:00,11,train
161753,68464,2019-10-25 12:11:00,12,train
161754,68464,2019-11-07 11:23:00,13,train
161755,68464,2019-11-13 10:17:00,14,train
161756,68464,2019-11-17 11:21:00,15,train
161757,68464,2019-11-21 12:15:00,16,test
161758,68464,2019-12-03 11:58:00,17,train
161759,68464,2020-01-03 10:54:00,18,train
161760,68464,2020-01-08 10:42:00,19,train
161761,68464,2020-01-12 10:24:00,20,train
161762,68464,2020-02-04 09:22:00,21,train
161763,68464,2020-02-07 11:08:00,22,test
161764,68464,2020-02-14 09:52:00,23,train
161765,68467,2019-03-06 16:10:00,0,test
161766,68467,2019-03-14 15:11:00,1,train
161767,68467,2019-04-08 10:47:00,2,test
161768,68467,2019-05-09 17:34:00,3,train
161769,68467,2019-05-13 15:16:00,4,train
161770,68467,2019-05-26 15:52:00,5,train
161771,68467,2019-05-30 15:38:00,6,train
161772,68467,2019-06-06 15:39:00,7,train
161773,68467,2019-06-13 15:42:00,8,test
161774,68467,2019-06-21 13:45:00,9,train
161775,68467,2019-06-26 20:00:00,10,train
161776,68467,2019-09-17 16:01:00,11,train
161777,68467,2019-10-01 18:20:00,12,train
161778,68468,2019-05-07 15:51:00,0,train
161779,68468,2019-05-30 16:46:00,1,train
161780,68468,2019-08-25 15:58:00,2,test
161781,68468,2019-09-01 15:44:00,3,train
161782,68468,2020-01-05 14:39:00,4,train
161783,68469,2019-09-24 15:42:00,0,train
161784,68472,2019-04-03 18:51:00,0,train
161785,68477,2019-03-21 16:49:00,0,test
